DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
36875549,Jake Fromm,QB,DET,GB,,6000,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875575,Kalif Raymond,WR,DET,GB,O,200,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875579,Alex McGough,WR,GB,DET,,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875552,Sean Clifford,QB,GB,DET,,6000,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875577,Tom Kennedy,WR,DET,GB,,200,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875581,Donovan Peoples-Jones,WR,DET,GB,,200,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875558,Alex Hale,K,GB,DET,,5000,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875588,MarShawn Lloyd,RB,GB,DET,Q,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875583,Messiah Swinson,TE,GB,DET,,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875576,Antoine Green,WR,DET,GB,O,200,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875551,Hendon Hooker,QB,DET,GB,,6000,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875582,Tyler Davis,TE,GB,DET,O,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875580,Cornelius Johnson,WR,GB,DET,,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875586,Luke Musgrave,TE,GB,DET,O,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875572,Jermar Jefferson,RB,DET,GB,,200,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875571,AJ Dillon,RB,GB,DET,O,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875578,Julian Hicks,WR,GB,DET,,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875556,Michael Badgley,K,DET,GB,O,5200,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875550,Malik Willis,QB,GB,DET,,6000,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875574,Ellis Merriweather,RB,GB,DET,,200,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875585,James Mitchell,TE,DET,GB,,200,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875632,Tyler Davis,TE,GB,DET,O,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875630,Cornelius Johnson,WR,GB,DET,,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875622,Jermar Jefferson,RB,DET,GB,,300,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875631,Donovan Peoples-Jones,WR,DET,GB,,300,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875602,Sean Clifford,QB,GB,DET,,9000,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875627,Tom Kennedy,WR,DET,GB,,300,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875624,Ellis Merriweather,RB,GB,DET,,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875621,AJ Dillon,RB,GB,DET,O,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875626,Antoine Green,WR,DET,GB,O,300,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875633,Messiah Swinson,TE,GB,DET,,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875628,Julian Hicks,WR,GB,DET,,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875606,Michael Badgley,K,DET,GB,O,7800,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875600,Malik Willis,QB,GB,DET,,9000,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875608,Alex Hale,K,GB,DET,,7500,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875601,Hendon Hooker,QB,DET,GB,,9000,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875625,Kalif Raymond,WR,DET,GB,O,300,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875638,MarShawn Lloyd,RB,GB,DET,Q,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875636,Luke Musgrave,TE,GB,DET,O,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875599,Jake Fromm,QB,DET,GB,,9000,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875629,Alex McGough,WR,GB,DET,,300,,0,,0,0,0,0,0,100,24.382,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36875635,James Mitchell,TE,DET,GB,,300,,0,,0,0,0,0,0,100,27.8654,52.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
